month,hour,ghi,solar_zenith_angle,clearsky_ghi,relative_humidity,temperature
2,5,0,95.12,0,97.54,25.700000000000003
2,6,73,80.31,119,96.77,25.9
2,7,369,65.64,369,95.64,26.200000000000003
2,8,426,50.96,615,94.64,26.4
2,9,683,36.39,822,91.12,26.700000000000003
2,10,778,22.19,962,87.53,27.1
2,11,1025,10.14,1025,84.52,27.4
2,12,986,12.5,1018,81.86,27.700000000000003
2,13,929,25.55,929,80.28,27.9
2,14,741,39.89,765,80.76,27.8
2,15,443,54.51,550,82.51,27.6
2,16,281,69.2,301,86.27,27.200000000000003
2,17,65,83.84,65,91.08,26.700000000000003
2,5,0,95.11,0,97.82,25.700000000000003
2,6,72,80.29,120,96.75,25.9
2,7,146,65.6,372,95.71,26.200000000000003
2,8,218,50.9,619,94.7,26.4
2,9,423,36.29,825,93.0,26.700000000000003
2,10,340,22.03,969,90.91,27.1
2,11,612,9.83,1038,89.02,27.4
2,12,796,12.28,1028,88.47,27.4
2,13,746,25.47,939,88.92,27.3
2,14,577,39.86,779,91.17,27.0
2,15,373,54.5,562,93.6,26.700000000000003
2,16,176,69.22,311,95.8,26.5
2,17,33,83.88,70,96.72,26.3
2,5,0,95.1,0,100.0,25.5
2,6,34,80.26,124,99.75,25.5
2,7,116,65.55,375,98.98,25.700000000000003
2,8,252,50.83,621,98.43,25.700000000000003
2,9,361,36.2,826,96.77,25.8
2,10,728,21.88,966,93.91,26.1
2,11,623,9.51,1029,90.49,26.5
2,12,740,12.08,1020,88.64,26.700000000000003
2,13,648,25.39,931,87.89,26.8
2,14,651,39.84,771,88.76,26.700000000000003
2,15,555,54.51,555,91.19,26.4
2,16,305,69.24,305,94.21,26.1
2,17,67,83.92,67,95.73,25.9
2,5,0,95.09,0,97.43,25.4
2,6,8,80.24,122,97.41,25.700000000000003
2,7,30,65.51,374,98.49,25.9
2,8,111,50.77,621,97.34,26.200000000000003
2,9,258,36.11,827,95.07,26.5
2,10,458,21.73,971,91.32,27.0
2,11,305,9.2,1041,88.12,27.3
2,12,442,11.88,1031,86.85000000000001,27.3
2,13,342,25.33,942,86.76,27.200000000000003
2,14,390,39.82,782,88.06,26.9
2,15,245,54.52,565,90.08,26.6
2,16,166,69.27,312,92.62,26.3
2,17,33,83.96000000000001,70,95.54,25.9
2,5,0,95.08,0,99.09,24.8
2,6,43,80.21000000000001,125,98.29,24.8
2,7,100,65.46000000000001,378,97.13,25.1
2,8,407,50.7,624,95.24,25.5
2,9,659,36.01,829,91.64,26.1
2,10,651,21.59,972,87.3,26.8
2,11,765,8.89,1042,83.69,27.4
2,12,887,11.68,1031,81.59,27.8
2,13,684,25.27,942,80.81,28.0
2,14,723,39.8,781,81.13,28.0
2,15,535,54.53,564,83.43,27.700000000000003
2,16,225,69.3,312,88.11,27.200000000000003
2,17,47,84.01,70,91.98,26.8
2,5,0,95.06,0,99.79,24.6
2,6,41,80.18,125,98.61,24.700000000000003
2,7,65,65.42,377,97.94,24.9
2,8,133,50.64,623,97.68,25.0
2,9,207,35.92,828,96.27,25.200000000000003
2,10,317,21.44,972,94.95,25.3
2,11,421,8.58,1041,93.6,25.4
2,12,379,11.5,1030,93.35,25.4
2,13,367,25.21,941,93.55,25.4
2,14,222,39.79,781,94.13,25.3
2,15,68,54.54,563,95.44,25.1
2,16,47,69.33,311,96.84,25.0
2,17,21,84.05,69,97.51,24.8
2,5,0,95.04,0,98.32,24.6
2,6,47,80.14,126,98.28,24.8
2,7,141,65.37,380,97.07,25.200000000000003
2,8,320,50.57,626,93.56,25.8
2,9,345,35.83,831,86.29,26.8
2,10,688,21.3,974,80.38,27.5
2,11,753,8.27,1043,78.11,27.9
2,12,658,11.33,1033,77.52,28.1
2,13,291,25.17,942,77.75,28.1
2,14,218,39.79,781,78.92,27.9
2,15,138,54.56,562,81.73,27.5
2,16,14,69.37,309,86.73,26.9
2,17,5,84.10000000000001,68,91.7,26.3
2,5,0,95.02,0,98.21,23.8
2,6,19,80.11,120,97.92,24.0
2,7,85,65.32000000000001,371,97.0,24.4
2,8,261,50.5,618,94.59,24.9
2,9,396,35.730000000000004,824,89.61,25.700000000000003
2,10,423,21.16,968,83.4,26.6
2,11,487,7.96,1037,80.31,27.1
2,12,509,11.17,1027,79.02,27.4
2,13,654,25.13,936,79.47,27.4
2,14,585,39.79,774,80.66,27.3
2,15,425,54.58,555,83.26,27.0
2,16,132,69.4,303,88.05,26.5
2,17,16,84.16,63,91.48,26.1
2,5,0,95.0,0,97.51,24.200000000000003
2,6,24,80.07000000000001,113,96.35,24.4
2,7,153,65.27,362,93.61,24.8
2,8,335,50.44,610,89.46000000000001,25.3
2,9,433,35.64,817,83.44,26.0
2,10,480,21.02,962,78.7,26.6
2,11,781,7.66,1032,76.24,27.0
2,12,704,11.02,1021,74.87,27.3
2,13,476,25.1,931,74.83,27.3
2,14,332,39.8,768,75.3,27.200000000000003
2,15,180,54.61,549,77.3,26.8
2,16,135,69.45,297,80.51,26.4
2,17,25,84.21000000000001,61,85.83,25.8
3,5,0,94.98,0,96.78,24.3
3,6,56,80.03,120,93.0,25.1
3,7,236,65.21000000000001,370,86.33,26.0
3,8,557,50.370000000000005,616,81.79,26.8
3,9,730,35.550000000000004,820,78.61,27.4
3,10,390,20.89,961,75.22,28.0
3,11,851,7.36,1024,73.7,28.3
3,12,826,10.88,1013,73.42,28.4
3,13,772,25.07,914,73.75,28.4
3,14,726,39.81,736,75.47,28.1
3,15,521,54.64,521,77.96000000000001,27.700000000000003
3,16,275,69.49,275,82.57000000000001,27.200000000000003
3,17,51,84.27,51,86.88,26.700000000000003
3,5,0,94.95,0,97.54,25.1
3,6,106,79.99,112,96.71,25.5
3,7,202,65.16,360,96.62,25.9
3,8,292,50.3,608,93.69,26.3
3,9,555,35.46,816,87.63,26.9
3,10,744,20.75,962,81.56,27.5
3,11,952,7.07,1033,79.03,27.8
3,12,821,10.75,1023,77.67,28.0
3,13,931,25.06,931,77.21000000000001,28.1
3,14,766,39.82,766,77.7,28.0
3,15,538,54.68,548,79.43,27.700000000000003
3,16,295,69.54,297,82.8,27.200000000000003
3,17,60,84.33,60,88.13,26.6
3,5,0,94.92,0,97.49,25.5
3,6,82,79.95,124,96.47,25.9
3,7,265,65.11,375,94.34,26.4
3,8,544,50.23,622,88.98,27.0
3,9,659,35.38,826,83.17,27.6
3,10,696,20.63,964,78.97,28.1
3,11,874,6.78,1023,76.99,28.4
3,12,856,10.64,1010,76.15,28.6
3,13,777,25.04,917,75.94,28.700000000000003
3,14,638,39.85,748,76.87,28.5
3,15,511,54.72,530,78.67,28.200000000000003
3,16,203,69.59,281,82.28,27.700000000000003
3,17,34,84.39,53,87.41,27.1
3,5,0,94.89,0,96.02,25.4
3,6,100,79.91,124,93.51,25.6
3,7,312,65.05,376,88.71000000000001,26.1
3,8,522,50.16,623,82.72,26.8
3,9,646,35.29,828,77.60000000000001,27.6
3,10,777,20.5,973,74.85000000000001,28.1
3,11,827,6.5,1045,72.91,28.6
3,12,680,10.54,1032,72.53,28.8
3,13,691,25.04,936,72.53,28.9
3,14,632,39.87,765,73.74,28.700000000000003
3,15,547,54.76,547,75.79,28.4
3,16,296,69.65,296,80.05,27.8
3,17,59,84.46000000000001,59,85.74,27.1
3,5,0,94.85,0,94.07,25.4
3,6,83,79.86,123,91.49,25.700000000000003
3,7,245,65.0,374,85.92,26.3
3,8,520,50.09,619,80.74,27.0
3,9,664,35.2,823,76.77,27.6
3,10,788,20.38,963,74.26,28.0
3,11,1027,6.23,1027,72.69,28.3
3,12,1014,10.46,1014,72.7,28.3
3,13,830,25.05,918,73.19,28.200000000000003
3,14,589,39.9,748,75.46000000000001,27.8
3,15,387,54.8,530,78.69,27.4
3,16,253,69.7,281,82.97,27.0
3,17,53,84.52,53,85.57000000000001,26.5
3,5,0,94.82,0,94.87,25.3
3,6,53,79.82000000000001,127,93.51,25.5
3,7,196,64.94,381,91.18,25.700000000000003
3,8,424,50.03,628,89.28,25.8
3,9,612,35.12,833,88.18,26.1
3,10,506,20.27,975,84.47,26.6
3,11,696,5.97,1042,80.92,26.9
3,12,786,10.39,1028,78.89,27.1
3,13,752,25.06,935,78.34,27.200000000000003
3,14,734,39.94,771,79.04,27.1
3,15,441,54.85,550,80.66,26.9
3,16,41,69.76,297,84.03,26.6
3,17,14,84.59,59,88.34,26.1
3,5,0,94.78,0,97.38,24.8
3,6,17,79.77,130,96.68,25.0
3,7,135,64.88,383,94.82,25.4
3,8,284,49.96,629,90.51,26.1
3,9,299,35.04,833,85.8,26.9
3,10,349,20.16,975,82.12,27.5
3,11,478,5.72,1042,80.33,27.8
3,12,535,10.34,1028,79.33,28.0
3,13,616,25.08,935,78.93,28.1
3,14,404,39.98,770,79.63,28.0
3,15,358,54.91,550,81.63,27.700000000000003
3,16,259,69.83,297,86.02,27.1
3,17,45,84.66,58,91.03,26.5
3,5,0,94.74,0,98.28,24.700000000000003
3,6,21,79.72,130,97.31,24.9
3,7,100,64.82000000000001,383,93.95,25.4
3,8,350,49.89,629,89.05,26.200000000000003
3,9,534,34.96,833,83.44,27.1
3,10,683,20.05,974,79.8,27.700000000000003
3,11,643,5.49,1041,78.79,28.0
3,12,746,10.3,1028,78.79,28.200000000000003
3,13,556,25.1,933,79.72,28.200000000000003
3,14,552,40.02,765,81.16,28.1
3,15,388,54.96,546,83.41,27.8
3,16,219,69.89,293,87.27,27.3
3,17,57,84.73,57,91.72,26.700000000000003
3,5,0,94.7,0,99.12,25.3
3,6,7,79.67,131,98.16,25.5
3,7,18,64.77,384,97.65,25.700000000000003
3,8,37,49.83,630,94.89,26.0
3,9,97,34.88,833,89.93,26.6
3,10,132,19.96,974,85.21000000000001,27.200000000000003
3,11,152,5.28,1041,82.66,27.6
3,12,198,10.28,1027,81.96000000000001,27.8
3,13,212,25.14,934,82.49,27.8
3,14,204,40.08,770,83.7,27.700000000000003
3,15,224,55.02,549,86.02,27.4
3,16,65,69.96000000000001,295,89.81,26.9
3,17,15,84.81,57,93.14,26.5
3,5,0,94.65,0,98.22,25.3
3,6,97,79.62,132,97.24,25.700000000000003
3,7,265,64.71000000000001,385,97.03,26.1
3,8,327,49.76,630,95.38,26.4
3,9,499,34.800000000000004,834,91.67,26.9
3,10,437,19.86,976,87.63,27.4
3,11,776,5.08,1043,84.34,27.8
3,12,1029,10.28,1029,81.23,28.1
3,13,930,25.18,930,79.87,28.200000000000003
3,14,755,40.13,755,80.75,28.0
3,15,535,55.09,535,83.35000000000001,27.6
3,16,282,70.03,282,87.39,27.1
3,17,51,84.88,51,91.95,26.6
3,5,0,94.61,0,98.25,25.4
3,6,19,79.57000000000001,126,98.52,25.5
3,7,18,64.65,378,98.05,25.8
3,8,154,49.69,625,97.35,26.0
3,9,167,34.730000000000004,829,95.06,26.3
3,10,130,19.77,970,91.64,26.700000000000003
3,11,230,4.91,1037,88.28,27.1
3,12,126,10.29,1022,86.97,27.200000000000003
3,13,158,25.23,928,87.75,27.0
3,14,306,40.19,763,89.7,26.700000000000003
3,15,162,55.15,542,93.04,26.200000000000003
3,16,61,70.11,288,96.02,25.8
3,17,12,84.96000000000001,54,96.0,25.700000000000003
3,5,0,94.56,0,98.06,25.1
3,6,7,79.51,132,97.48,25.4
3,7,105,64.59,386,98.19,25.6
3,8,358,49.63,632,95.89,25.9
3,9,678,34.660000000000004,837,91.8,26.4
3,10,667,19.69,978,85.88,27.1
3,11,767,4.76,1044,81.64,27.6
3,12,759,10.32,1028,80.61,27.700000000000003
3,13,688,25.28,933,81.09,27.6
3,14,610,40.25,767,82.37,27.4
3,15,284,55.22,545,85.91,27.0
3,16,128,70.18,290,87.42,26.700000000000003
3,17,22,85.04,54,88.92,26.4
3,5,0,94.51,0,98.89,24.9
3,6,46,79.46000000000001,132,98.11,25.1
3,7,103,64.53,385,98.03,25.3
3,8,203,49.57,631,95.89,25.6
3,9,345,34.59,833,92.92,26.0
3,10,731,19.61,974,88.98,26.5
3,11,725,4.65,1040,86.73,26.8
3,12,567,10.37,1025,85.3,27.0
3,13,517,25.34,931,84.65,27.0
3,14,464,40.32,766,84.59,26.9
3,15,377,55.3,545,86.95,26.4
3,16,232,70.26,291,90.1,25.9
3,17,48,85.12,54,93.0,25.5
3,5,0,94.46,0,97.94,24.4
3,6,80,79.41,137,96.26,24.9
3,7,157,64.47,392,93.22,25.5
3,8,167,49.5,638,88.33,26.4
3,9,532,34.53,840,83.57000000000001,27.200000000000003
3,10,406,19.54,979,79.31,27.9
3,11,477,4.5600000000000005,1044,77.34,28.3
3,12,518,10.43,1028,77.19,28.4
3,13,551,25.41,933,77.96000000000001,28.3
3,14,639,40.4,767,81.43,27.8
3,15,545,55.370000000000005,545,85.93,27.3
3,16,290,70.34,290,91.08,26.8
3,17,35,85.2,53,94.04,26.3
3,5,0,94.41,0,97.5,25.200000000000003
3,6,41,79.35000000000001,133,97.09,25.5
3,7,282,64.42,386,96.21,25.9
3,8,406,49.44,631,92.41,26.5
3,9,590,34.46,833,86.56,27.4
3,10,704,19.48,972,82.64,28.0
3,11,811,4.5,1037,80.52,28.4
3,12,872,10.51,1021,80.09,28.5
3,13,739,25.49,922,80.62,28.4
3,14,277,40.47,748,82.36,28.1
3,15,144,55.45,529,84.62,27.700000000000003
3,16,160,70.42,276,87.7,27.200000000000003
3,17,28,85.29,47,91.22,26.700000000000003
3,5,0,94.36,0,97.87,25.4
3,6,94,79.3,120,97.42,25.6
3,7,235,64.36,364,96.51,25.9
3,8,417,49.38,607,94.03,26.200000000000003
3,9,145,34.4,809,89.44,26.8
3,10,729,19.42,948,83.57000000000001,27.5
3,11,716,4.48,1013,79.34,28.0
3,12,561,10.6,997,77.28,28.3
3,13,797,25.57,902,76.71000000000001,28.4
3,14,660,40.56,737,77.38,28.3
3,15,432,55.54,516,79.36,28.0
3,16,204,70.5,266,83.19,27.5
3,17,33,85.37,42,87.95,26.9
3,5,0,94.31,0,97.19,25.6
3,6,120,79.24,120,94.45,26.1
3,7,362,64.3,362,90.49,26.6
3,8,603,49.33,603,85.2,27.3
3,9,756,34.35,803,80.77,28.0
3,10,908,19.37,941,77.24,28.6
3,11,1005,4.5,1005,74.41,29.1
3,12,989,10.71,989,73.22,29.3
3,13,889,25.66,889,73.14,29.3
3,14,714,40.64,714,74.01,29.1
3,15,495,55.620000000000005,495,76.69,28.6
3,16,248,70.59,248,81.22,28.0
3,17,34,85.46000000000001,34,85.8,27.4
3,5,0,94.25,0,95.24,26.0
3,6,86,79.18,113,93.07,26.4
3,7,292,64.24,350,87.88,27.1
3,8,519,49.27,589,83.22,27.8
3,9,611,34.29,787,79.94,28.4
3,10,783,19.33,925,77.61,28.8
3,11,770,4.54,990,76.4,29.0
3,12,725,10.83,974,76.0,29.1
3,13,693,25.76,879,77.0,28.9
3,14,585,40.73,713,78.65,28.6
3,15,216,55.71,495,82.14,28.1
3,16,228,70.68,249,86.72,27.6
3,17,36,85.54,36,89.91,27.1
3,5,0,94.2,0,96.73,25.9
3,6,66,79.13,125,96.01,26.1
3,7,259,64.19,375,94.1,26.5
3,8,565,49.21,621,91.35,26.9
3,9,760,34.24,824,89.84,27.3
3,10,898,19.29,961,87.86,27.700000000000003
3,11,998,4.63,1020,86.28,27.9
3,12,952,10.97,1006,85.2,28.0
3,13,907,25.86,907,84.99,28.0
3,14,736,40.83,736,86.33,27.8
3,15,493,55.8,515,87.77,27.6
3,16,230,70.77,263,90.74,27.200000000000003
3,17,32,85.63,40,93.67,26.8
3,5,0,94.14,0,99.41,25.9
3,6,9,79.07000000000001,127,99.0,26.0
3,7,20,64.13,376,98.69,26.200000000000003
3,8,76,49.16,620,98.93,26.3
3,9,129,34.19,822,97.84,26.3
3,10,202,19.26,961,96.12,26.4
3,11,275,4.74,1024,94.59,26.4
3,12,238,11.12,1008,93.0,26.5
3,13,696,25.97,912,92.15,26.5
3,14,618,40.92,745,92.49,26.4
3,15,434,55.89,523,93.19,26.3
3,16,201,70.86,271,95.16,26.1
3,17,30,85.72,42,96.49,25.9
3,5,0,94.08,0,98.1,25.4
3,6,69,79.01,139,97.67,25.8
3,7,294,64.07000000000001,393,98.26,26.200000000000003
3,8,375,49.11,638,94.86,26.8
3,9,594,34.15,838,89.10000000000001,27.6
3,10,776,19.24,973,82.69,28.5
3,11,749,4.89,1033,79.92,28.9
3,12,815,11.28,1015,78.55,29.1
3,13,676,26.08,917,78.33,29.1
3,14,672,41.02,749,79.42,28.9
3,15,433,55.99,527,81.88,28.5
3,16,197,70.95,272,86.83,28.0
3,17,29,85.81,43,89.35000000000001,27.6
3,5,0,94.02,0,92.17,26.0
3,6,51,78.96000000000001,137,91.91,26.3
3,7,138,64.02,388,93.85,26.6
3,8,411,49.06,631,95.21,26.700000000000003
3,9,214,34.11,830,94.75,26.8
3,10,659,19.23,967,91.87,27.1
3,11,876,5.0600000000000005,1029,88.2,27.5
3,12,910,11.46,1010,86.17,27.700000000000003
3,13,341,26.2,914,85.31,27.8
3,14,133,41.13,746,86.59,27.6
3,15,48,56.09,523,89.47,27.200000000000003
3,16,91,71.05,270,93.41,26.700000000000003
3,17,17,85.9,42,96.33,26.3
3,5,0,93.96,0,98.27,25.200000000000003
3,6,62,78.9,140,97.39,25.6
3,7,128,63.97,393,97.39,25.9
3,8,421,49.01,636,93.54,26.5
3,9,606,34.07,836,87.49,27.4
3,10,719,19.22,972,82.2,28.1
3,11,781,5.25,1033,78.9,28.6
3,12,773,11.64,1013,77.66,28.8
3,13,761,26.33,915,78.02,28.8
3,14,718,41.24,746,79.51,28.6
3,15,348,56.19,523,82.62,28.200000000000003
3,16,201,71.14,269,87.27,27.700000000000003
3,17,27,85.99,41,91.29,27.1
3,5,0,93.91,0,98.92,25.700000000000003
3,6,9,78.84,139,98.22,25.8
3,7,112,63.91,391,97.64,25.9
3,8,272,48.96,633,94.43,26.200000000000003
3,9,313,34.04,831,90.3,26.700000000000003
3,10,392,19.22,965,86.06,27.200000000000003
3,11,736,5.47,1025,83.07000000000001,27.6
3,12,756,11.84,1004,81.15,27.9
3,13,706,26.46,902,80.5,28.0
3,14,723,41.35,723,80.32000000000001,28.0
3,15,501,56.29,501,81.95,27.700000000000003
3,16,251,71.24,251,85.04,27.3
3,17,29,86.08,34,89.4,26.8
3,5,0,93.85,0,96.14,25.5
3,6,85,78.79,131,96.68,25.9
3,7,205,63.86,380,97.09,26.3
3,8,390,48.92,623,94.34,26.700000000000003
3,9,503,34.01,823,89.19,27.3
3,10,688,19.23,959,83.28,27.9
3,11,755,5.71,1020,80.56,28.200000000000003
3,12,798,12.04,1001,79.96000000000001,28.3
3,13,822,26.59,903,80.5,28.200000000000003
3,14,458,41.46,735,82.08,27.9
3,15,255,56.39,513,84.63,27.5
3,16,195,71.33,261,89.4,26.9
3,17,28,86.17,37,93.32,26.3
3,5,0,93.79,0,99.0,25.1
3,6,32,78.73,143,99.12,25.3
3,7,138,63.81,396,98.56,25.6
3,8,439,48.88,638,96.42,25.9
3,9,572,33.99,836,92.57,26.5
3,10,597,19.25,970,87.94,27.1
3,11,514,5.96,1027,85.32000000000001,27.4
3,12,491,12.26,1007,83.92,27.6
3,13,611,26.73,908,84.41,27.5
3,14,627,41.58,738,85.72,27.3
3,15,516,56.5,516,87.8,27.0
3,16,264,71.43,264,91.31,26.5
3,17,38,86.26,38,94.38,26.1
3,5,0,93.73,0,99.52,25.1
3,6,55,78.68,146,98.41,25.4
3,7,264,63.76,399,97.05,25.8
3,8,209,48.84,641,93.52,26.4
3,9,566,33.97,838,87.58,27.200000000000003
3,10,882,19.28,972,82.76,27.8
3,11,1031,6.23,1031,80.88,28.1
3,12,1011,12.48,1011,80.59,28.200000000000003
3,13,893,26.88,907,81.02,28.200000000000003
3,14,400,41.7,728,81.63,28.200000000000003
3,15,461,56.6,508,83.83,27.9
3,16,242,71.53,258,86.93,27.5
3,17,33,86.35000000000001,37,91.84,26.9
3,5,0,93.67,0,98.62,25.5
3,6,90,78.62,148,96.82,25.8
3,7,246,63.72,401,93.62,26.3
3,8,67,48.81,642,88.23,27.1
3,9,359,33.95,838,83.05,27.9
3,10,627,19.31,971,80.49,28.4
3,11,741,6.5200000000000005,1029,79.16,28.700000000000003
3,12,671,12.72,1008,78.32000000000001,28.9
3,13,624,27.03,908,78.58,28.9
3,14,617,41.82,738,79.35000000000001,28.8
3,15,424,56.71,515,81.77,28.4
3,16,252,71.63,263,86.02,27.8
3,17,27,86.44,38,90.29,27.3
3,5,0,93.61,0,99.03,25.9
3,6,47,78.57000000000001,145,98.56,25.9
3,7,122,63.67,397,97.45,26.0
3,8,246,48.77,638,93.93,26.4
3,9,612,33.94,834,89.15,27.1
3,10,722,19.35,967,84.22,27.8
3,11,759,6.8100000000000005,1024,80.8,28.3
3,12,984,12.96,1001,79.75,28.4
3,13,632,27.18,896,80.66,28.200000000000003
3,14,655,41.94,717,82.69,27.9
3,15,398,56.82,498,85.93,27.5
3,16,169,71.73,250,90.15,27.1
3,17,24,86.53,33,93.29,26.700000000000003
3,5,0,93.55,0,98.1,25.700000000000003
3,6,54,78.52,146,98.2,26.0
3,7,293,63.63,398,98.63,26.200000000000003
3,8,315,48.74,638,97.88,26.1
3,9,482,33.93,835,95.77,26.0
3,10,655,19.4,967,92.97,26.200000000000003
3,11,956,7.11,1024,90.4,26.4
3,12,904,13.2,1002,88.72,26.6
3,13,902,27.34,902,88.64,26.6
3,14,632,42.07,732,90.1,26.4
3,15,323,56.93,510,93.36,26.0
3,16,96,71.83,259,95.78,25.8
3,17,20,86.61,36,94.63,25.8
3,5,0,93.49,0,92.68,25.3
3,6,70,78.47,148,94.21,25.700000000000003
3,7,113,63.58,398,96.85,26.0
3,8,399,48.71,638,97.09,26.3
3,9,513,33.93,834,93.38,26.8
3,10,615,19.45,967,87.89,27.5
3,11,796,7.42,1025,83.65,28.0
3,12,765,13.45,1003,81.58,28.3
3,13,353,27.5,902,80.85000000000001,28.4
3,14,466,42.2,732,81.68,28.200000000000003
3,15,362,57.04,510,84.74,27.700000000000003
3,16,195,71.93,258,88.61,27.200000000000003
3,17,26,86.7,31,92.5,26.700000000000003
4,5,0,93.43,0,97.56,25.8
4,6,62,78.42,147,96.63,26.1
4,7,129,63.54,395,94.76,26.5
4,8,493,48.69,627,91.01,26.9
4,9,636,33.93,823,87.05,27.5
4,10,935,19.52,956,83.77,28.0
4,11,900,7.74,1013,81.84,28.3
4,12,901,13.71,990,81.91,28.3
4,13,614,27.67,889,83.38,28.1
4,14,609,42.33,721,87.07000000000001,27.6
4,15,482,57.15,500,91.38,27.1
4,16,237,72.03,249,94.37,26.8
4,17,21,86.79,29,96.47,26.4
4,5,0,93.37,0,98.07,25.700000000000003
4,6,66,78.37,148,97.15,26.0
4,7,242,63.5,398,96.03,26.3
4,8,420,48.66,638,92.19,26.8
4,9,109,33.93,832,87.88,27.4
4,10,111,19.59,962,82.64,28.1
4,11,200,8.06,1017,79.89,28.5
4,12,592,13.97,994,78.73,28.700000000000003
4,13,705,27.83,889,79.27,28.6
4,14,645,42.46,712,81.11,28.3
4,15,420,57.27,492,84.36,27.9
4,16,213,72.13,244,89.26,27.4
4,17,22,86.88,27,91.89,27.0
4,5,0,93.31,0,94.73,25.9
4,6,52,78.32000000000001,143,96.37,26.200000000000003
4,7,57,63.47,390,96.67,26.700000000000003
4,8,60,48.64,628,96.3,27.1
4,9,244,33.94,822,93.37,27.4
4,10,284,19.67,953,90.03,27.700000000000003
4,11,221,8.39,1010,87.11,28.0
4,12,240,14.24,987,86.48,28.0
4,13,577,28.0,886,86.84,27.9
4,14,536,42.6,719,88.48,27.6
4,15,382,57.38,498,90.39,27.3
4,16,60,72.23,249,93.57,26.8
4,17,9,86.96000000000001,28,96.27,26.4
4,5,0,93.25,0,92.57,25.9
4,6,101,78.27,149,93.7,26.200000000000003
4,7,280,63.43,398,96.08,26.5
4,8,466,48.63,636,97.55,26.5
4,9,409,33.96,829,97.56,26.4
4,10,680,19.75,960,96.75,26.3
4,11,668,8.72,1017,94.97,26.3
4,12,713,14.51,995,93.11,26.3
4,13,664,28.18,895,91.31,26.1
4,14,566,42.73,726,90.21,25.9
4,15,293,57.5,504,90.65,25.8
4,16,105,72.33,254,92.37,25.6
4,17,14,87.05,29,94.52,25.3
4,5,0,93.2,0,98.21,25.0
4,6,48,78.22,152,97.7,25.3
4,7,200,63.4,402,97.58,25.6
4,8,454,48.61,639,94.19,26.0
4,9,531,33.980000000000004,832,88.86,26.6
4,10,608,19.85,961,82.69,27.3
4,11,629,9.05,1016,79.95,27.6
4,12,688,14.79,991,78.11,27.9
4,13,616,28.35,889,78.02,27.9
4,14,428,42.87,719,79.09,27.700000000000003
4,15,391,57.61,497,81.03,27.4
4,16,167,72.43,247,84.99,26.9
4,17,21,87.14,27,88.9,26.4
4,5,0,93.14,0,96.77,25.200000000000003
4,6,151,78.18,151,93.6,25.9
4,7,401,63.370000000000005,401,88.51,26.700000000000003
4,8,637,48.6,637,84.56,27.4
4,9,830,34.0,830,81.87,28.0
4,10,958,19.94,958,80.05,28.4
4,11,1010,9.39,1010,78.42,28.700000000000003
4,12,987,15.06,987,77.19,28.9
4,13,712,28.53,885,77.02,28.9
4,14,610,43.01,714,78.68,28.6
4,15,469,57.73,492,81.59,28.200000000000003
4,16,243,72.53,243,86.5,27.6
4,17,26,87.22,26,90.92,27.1
4,5,0,93.08,0,96.93,25.5
4,6,102,78.13,152,95.47,25.9
4,7,206,63.34,402,91.83,26.5
4,8,358,48.59,638,88.15,27.1
4,9,152,34.02,830,85.25,27.6
4,10,394,20.05,959,82.47,28.0
4,11,554,9.73,1013,80.48,28.3
4,12,589,15.35,988,79.35000000000001,28.5
4,13,646,28.71,884,79.28,28.5
4,14,370,43.15,709,79.48,28.4
4,15,370,57.84,489,81.61,28.0
4,16,153,72.63,241,84.96000000000001,27.6
4,17,15,87.3,25,88.91,27.200000000000003
4,5,0,93.03,0,91.32,25.8
4,6,64,78.09,155,91.5,26.200000000000003
4,7,248,63.31,406,94.47,26.5
4,8,624,48.59,641,94.53,26.700000000000003
4,9,591,34.05,832,91.43,27.0
4,10,810,20.16,959,87.05,27.5
4,11,753,10.07,1012,84.13,27.8
4,12,794,15.63,987,82.77,28.0
4,13,698,28.9,885,82.73,28.1
4,14,589,43.29,714,84.65,27.9
4,15,459,57.96,493,87.16,27.6
4,16,196,72.73,243,90.71,27.3
4,17,19,87.39,26,89.93,27.200000000000003
4,5,0,92.97,0,90.62,26.200000000000003
4,6,24,78.05,152,91.46,26.3
4,7,91,63.29,400,95.36,26.3
4,8,64,48.58,635,97.0,26.3
4,9,74,34.09,826,96.82,26.4
4,10,85,20.28,955,95.31,26.6
4,11,95,10.41,1009,94.12,26.6
4,12,152,15.91,984,93.37,26.5
4,13,394,29.08,882,93.39,26.3
4,14,473,43.43,712,94.25,25.9
4,15,404,58.08,491,95.55,25.5
4,16,178,72.83,243,96.12,25.3
4,17,14,87.46000000000001,25,96.54,25.0
4,5,0,92.92,0,88.52,24.8
4,6,40,78.01,156,89.47,25.4
4,7,131,63.26,405,92.65,25.8
4,8,364,48.58,640,93.7,26.0
4,9,758,34.13,829,90.42,26.200000000000003
4,10,699,20.41,956,86.93,26.4
4,11,677,10.75,1009,85.44,26.4
4,12,771,16.2,984,85.07000000000001,26.3
4,13,780,29.27,882,85.65,26.1
4,14,694,43.57,713,86.14,26.0
4,15,451,58.19,492,87.01,25.9
4,16,242,72.93,242,89.77,25.6
4,17,23,87.54,25,92.74,25.3
4,5,0,92.87,0,97.16,25.1
4,6,85,77.97,159,94.15,25.700000000000003
4,7,233,63.24,407,89.29,26.4
4,8,587,48.59,641,84.34,27.1
4,9,424,34.17,830,80.98,27.700000000000003
